,Facies,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Formation_A1 LM,Formation_A1 SH,Formation_B1 LM,Formation_B1 SH,Formation_B2 LM,Formation_B2 SH,Formation_B3 LM,Formation_B3 SH,Formation_B4 LM,Formation_B4 SH,Formation_B5 LM,Formation_B5 SH,Formation_C LM,Formation_C SH,Well Name_ALEXANDER D,Well Name_CHURCHMAN BIBLE,Well Name_CROSS H CATTLE,Well Name_KIMZEY A,Well Name_LUKE G U,Well Name_NEWBY,Well Name_NOLAN,Well Name_Recruit F9,Well Name_SHANKLE,Well Name_SHRIMPLIN
886,4,0.8821556236940902,0.778,1.840549633397487,2.631529063194467,1.5154568489632063,2,0.457,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
887,4,0.8806960789919172,0.766,1.824549292051046,2.612640016297552,1.5154568489632063,2,0.448,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
888,4,0.8803217774010865,0.754,1.6863989535702288,2.615934912194404,1.5154568489632063,2,0.44,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
889,4,0.8801690675048823,0.736,1.6486586255873816,2.6567569067146595,1.5154568489632063,2,0.431,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
890,4,0.8800638935252036,0.719,1.7578579175523736,2.7016967271300345,1.5154568489632063,2,0.422,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
891,4,0.8800616454830772,0.7,1.9459101490553132,2.729159164312445,1.5154568489632063,2,0.414,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
892,4,0.8801668395765435,0.694,2.028148247292285,2.7343675094195836,1.5154568489632063,2,0.405,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
893,4,0.8802268450846855,0.687,2.0541237336955462,2.7265447837383743,1.5154568489632063,2,0.397,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
894,4,0.8803678603859043,0.68,2.0412203288596382,2.7219531062712017,1.5154568489632063,2,0.388,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
895,4,0.8806020185536974,0.678,2.0412203288596382,2.739548868161581,1.5154568489632063,2,0.379,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
896,4,0.8808062654173556,0.674,2.0794415416798357,2.785319836593511,1.5154568489632063,2,0.371,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
897,4,0.8811777153884595,0.672,2.0918640616783932,2.8213788864092133,1.5154568489632063,2,0.362,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
898,4,0.8818882609766854,0.668,2.066862759472976,2.832330601612547,1.5154568489632063,2,0.353,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
899,4,0.8829075749451332,0.667,2.0918640616783932,2.8287918187983387,1.5154568489632063,2,0.345,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
900,4,0.8842831858298184,0.667,2.1162555148025524,2.8249439525737094,1.5154568489632063,2,0.336,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
901,4,0.8850889340688997,0.663,2.186051276738094,2.837908188360424,1.5154568489632063,2,0.328,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
902,4,0.8855274970433773,0.668,2.2512917986064953,2.8732821137974267,1.5154568489632063,2,0.319,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
903,4,0.8856289147531214,0.698,2.3978952727983707,2.8428724269096555,1.5154568489632063,2,0.31,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
904,4,0.8856289147531214,0.697,2.424802725718295,2.838200885567255,1.5154568489632063,2,0.302,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
905,4,0.88545841872654,0.697,2.2082744135228043,2.7825390530929495,1.5154568489632063,2,0.293,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
906,4,0.8850817569903511,0.697,1.8718021769015913,2.7107133185216936,1.5154568489632063,2,0.284,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
907,4,0.8837475834388642,0.696,1.4350845252893227,2.6429782043584953,1.5154568489632063,2,0.276,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
908,6,0.8813298533793734,0.702,1.1631508098056809,2.626840145676667,1.5154568489632063,2,0.267,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
909,6,0.8795092840156955,0.703,1.5260563034950492,2.533696813957432,1.5154568489632063,2,0.259,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
910,6,0.8797240958999708,0.72,2.186051276738094,2.511223958105374,1.5154568489632063,2,0.25,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
911,6,0.8816183729472411,0.687,2.6100697927420065,2.6344036609339114,1.5154568489632063,2,0.241,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
912,4,0.8841978046137722,0.625,2.785011242238338,2.7376090033437546,1.5154568489632063,2,0.233,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
913,2,0.8857496177571565,0.55,2.8791984572980396,2.804269058842753,1.5154568489632063,1,0.224,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
914,2,0.8862384009903415,0.489,2.954910279033736,2.8693183486983322,1.5154568489632063,1,0.216,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
915,2,0.8864902300407079,0.43,2.928523523860541,2.8936995479888394,1.5154568489632063,1,0.207,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
916,2,0.8860775483436731,0.393,2.7536607123542622,2.9849240748373878,1.5154568489632063,1,0.198,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
917,2,0.8852272244489879,0.356,2.533696813957432,2.9947317732204075,1.5154568489632063,1,0.19,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
918,8,0.8659381196943663,0.283,0.832909122935104,2.9207392945125608,1.5154568489632063,2,0.164,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
919,8,0.8612581907590345,0.262,0.5877866649021191,2.9404837993235127,1.5154568489632063,2,0.155,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
920,8,0.8600655284528609,0.243,1.589235205116581,2.8627721462977607,1.5154568489632063,2,0.147,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
921,8,0.8638176322749476,0.23,2.028148247292285,2.8282008022326717,1.5154568489632063,2,0.138,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
922,8,0.8668363800549315,0.238,2.0541237336955462,2.824053876858516,1.5154568489632063,2,0.129,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
923,8,0.8693323582557104,0.243,2.0412203288596382,2.80970385482871,1.5154568489632063,2,0.121,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
924,8,0.8714511935300342,0.253,1.7047480922384253,2.8039662579320366,1.5154568489632063,2,0.112,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
925,8,0.8732835205128154,0.265,0.6418538861723948,2.7666335252011076,1.5154568489632063,2,0.103,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
926,8,0.8748917341647987,0.288,-inf,2.6823904543216326,1.5154568489632063,2,0.095,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
927,8,0.8763204463377601,0.318,-inf,2.586635579211777,1.5154568489632063,2,0.086,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
928,8,0.8776025546658484,0.408,-inf,2.4208124743586956,1.5154568489632063,2,0.078,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
929,8,0.878765457999745,0.66,-inf,2.3389170222414357,1.5154568489632063,2,0.069,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
930,8,0.8795069275121064,0.79,-inf,2.2752138961979136,1.5154568489632063,2,0.06,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
931,8,0.87986439759887,0.878,-inf,2.2326989655298792,1.5154568489632063,2,0.052,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
932,8,0.8800188505298745,0.91,-inf,2.2044208442068145,1.5154568489632063,2,0.043,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
933,8,0.8799123135048899,0.926,1.0296194171811581,2.216482393940634,1.5154568489632063,2,0.034,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
934,8,0.8794786127975152,0.928,1.9878743481543455,2.255493485460195,1.5154568489632063,2,0.026,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
935,8,0.8798025030682521,0.898,2.3608540011180215,2.3753707627196934,1.5154568489632063,2,0.017,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
936,8,0.8817434342969873,0.85,2.5726122302071057,2.469369910638871,1.5154568489632063,2,0.009,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
937,2,0.8853301298780684,0.642,-0.10536051565782631,2.9798569243957007,1.3609765531356006,1,1.0,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
938,2,0.8852187221514661,0.631,2.186051276738094,2.8761037860984597,1.4350845252893227,1,0.984,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
939,2,0.885337141974349,0.615,2.624668592163159,2.7150258148386355,1.4350845252893227,1,0.968,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
940,2,0.8834262323719282,0.597,2.6390573296152584,2.6661859970035113,1.4816045409242156,1,0.952,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
941,2,0.882954788500951,0.592,2.5877640352277083,2.6634014494333282,1.4816045409242156,1,0.935,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
942,2,0.8828495962981526,0.599,2.631888840136646,2.6465293444539597,1.5040773967762742,1,0.919,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
943,2,0.8829478065268304,0.611,2.653241964607215,2.70805020110221,1.4586150226995167,1,0.903,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
944,2,0.8831450936473144,0.62,2.624668592163159,2.6868265646505836,1.4586150226995167,1,0.887,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
945,2,0.883487932372017,0.627,2.653241964607215,2.702702594775615,1.4350845252893227,1,0.871,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
946,2,0.8825623295823632,0.629,2.6390573296152584,2.706382144001513,1.4350845252893227,1,0.855,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
947,2,0.8822172948925227,0.629,2.6390573296152584,2.7235954124376724,1.4350845252893227,1,0.839,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
948,2,0.8814939104158194,0.626,2.517696472610991,2.6511270537025893,1.4350845252893227,1,0.823,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
949,2,0.880233493380282,0.625,2.4069451083182885,2.589266665112243,1.3862943611198906,1,0.806,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
950,2,0.8802024355777314,0.626,2.302585092994046,2.5498357196514885,1.3862943611198906,1,0.79,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
951,2,0.8801735220883721,0.624,2.3978952727983707,2.543175557911976,1.4350845252893227,1,0.774,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
952,2,0.879227929975414,0.622,2.4069451083182885,2.545531271604435,1.4816045409242156,1,0.758,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
953,2,0.8821949079968434,0.607,2.5649493574615367,2.576801914492256,1.4816045409242156,1,0.742,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
954,2,0.8828143103608603,0.58,2.5416019934645457,2.6358378669882856,1.4350845252893227,1,0.726,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
955,2,0.8824387494471526,0.543,2.4932054526026954,2.6293676790677414,1.410986973710262,1,0.71,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
956,2,0.8821799586731713,0.507,2.2512917986064953,2.5824869781268642,1.3609765531356006,1,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
957,2,0.8795680444963728,0.473,1.9740810260220096,2.556451816951096,1.33500106673234,1,0.677,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
958,1,0.8775970312588546,0.444,1.6863989535702288,2.5982353350950036,1.308332819650179,1,0.661,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
959,1,0.8777425644539375,0.413,1.547562508716013,2.6837575085331657,1.2809338454620642,1,0.645,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
960,1,0.8758904882353615,0.378,1.252762968495368,2.740194654428777,1.2809338454620642,1,0.629,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
961,1,0.8763449246762076,0.344,0.7419373447293773,2.7778871606909896,1.2809338454620642,1,0.613,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
962,1,0.8760197743463801,0.32,-0.3566749439387324,2.771650782511805,1.308332819650179,1,0.597,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
963,1,0.875724583148774,0.312,-0.10536051565782631,2.769145300462021,1.308332819650179,1,0.581,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
964,1,0.8774245575976429,0.31,0.6418538861723948,2.7760203275414774,1.308332819650179,1,0.565,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
965,1,0.8766648076626078,0.307,0.9555114450274363,2.7899373605743945,1.33500106673234,1,0.548,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
966,1,0.8766050779327206,0.301,0.9932517730102833,2.8276094361598494,1.33500106673234,1,0.532,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
967,1,0.8765781056807009,0.292,0.5877866649021191,2.861343370515339,1.33500106673234,1,0.516,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
